"","dataID","HHuniqueID","Communication.x","LastContactDay","LastContactMonth","NoOfContacts.x","DaysPassed.x","PrevAttempts.x","past_Outcome.x","Y_AcceptedOffer.x","DTPrediction.0","DTPrediction.1","RF1Prediction","prospectRF500.0","prospectRF500.1","prospectRF100.0","prospectRF100.1","prospectRFtc.0","prospectRFtc.1","prospectLogReg","prospectLGBoost.0","prospectLGBoost.1","prospectKNN.0","prospectKNN.1","Communication.y","NoOfContacts.y","DaysPassed.y","PrevAttempts.y","carMake","carModel","carYr","headOfhouseholdGender","annualDonations","EstRace","PetsPurchases","DigitalHabits_5_AlwaysOn","AffluencePurchases","Age","Job","Marital","Education","DefaultOnRecord","RecentBalance","HHInsurance","CarLoan","Weekday","CallDayTime","past_Outcome.y","call_dur_min","Y_AcceptedOffer.y","combinedscore","rank"
"410",4546,"HHad9f6632a3","cellular",3,"feb",1,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.956666666666667,0.046,0.954,0.12,0.88,0.014,0.986,0.990315922383678,0.00669285092428473,0.993307149075715,0.617021276595745,0.382978723404255,"cellular",1,-1,0,"","RX Hybrid",2017,"F","","",FALSE,3,FALSE,39,"blue-collar","married","primary",0,118,0,0,"Monday",14,NA,15.1000000000001,NA,4.97406365025775,61
"411",4170,"HHd9747189e2",NA,20,"jun",9,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.626111111111111,0.442,0.558,0.47,0.53,0.43,0.57,0.0408101343623381,0.731058578630005,0.268941421369995,0.872340425531915,0.127659574468085,"not provided",9,-1,0,"Honda","Civic Si",2013,"M","","Fijian",TRUE,2,TRUE,45,"services","married","secondary",0,4,1,0,"Saturday",9,NA,11.8166666666667,NA,2.83237877361586,386
"412",4699,"HH06f7109141","cellular",12,"may",4,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.661388888888889,0.296,0.704,0.29,0.71,0.3,0.7,0.429684655745865,0.731058578630005,0.268941421369995,0.5,0.5,"cellular",4,-1,0,"Pontiac","Grand Am",2012,"F","","",FALSE,4,FALSE,53,"admin.","divorced","secondary",0,28,1,1,"Tuesday",13,NA,11.2166666666666,NA,3.66071919914777,268
"413",4107,"HH48bbd12b8d",NA,30,"may",6,-1,0,NA,NA,0.787671232876712,0.212328767123288,0.0622777777777777,0.93,0.07,0.93,0.07,0.944,0.056,0.0687280287484076,0.952574126822433,0.0474258731775668,0.829787234042553,0.170212765957447,"not provided",6,-1,0,"Nissan","Xterra",2013,"M","","",FALSE,4,TRUE,33,"management","single","tertiary",0,923,1,0,"Saturday",12,NA,1.96666666666676,NA,0.625967406258301,830
"414",4132,"HH23987990a7","cellular",15,"may",1,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.664944444444444,0.314,0.686,0.42,0.58,0.358,0.642,0.47692032605866,0.268941421369995,0.731058578630005,0.702127659574468,0.297872340425532,"cellular",1,-1,0,"Kia","Optima",2014,"F","","Cheyenne",FALSE,2,TRUE,32,"services","married","secondary",0,38,1,0,"Friday",15,NA,12.3999999999999,NA,3.71470869683331,254
"415",4277,"HH0c8d184081",NA,9,"may",1,-1,0,NA,NA,0.787671232876712,0.212328767123288,0.182555555555556,0.82,0.18,0.79,0.21,0.82,0.18,0.156334276786469,0.731058578630005,0.268941421369995,0.851063829787234,0.148936170212766,"not provided",1,-1,0,"Lincoln","MKX",2019,"F","","",TRUE,3,FALSE,34,"blue-collar","married","secondary",0,457,1,0,"Saturday",17,NA,4.43333333333344,NA,1.20020635870605,634
"416",4652,"HH0f318fcb5b",NA,23,"may",1,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.895,0.106,0.894,0.3,0.7,0.078,0.922,0.893494017151731,0.268941421369995,0.731058578630005,0.723404255319149,0.276595744680851,"not provided",1,-1,0,"Volvo","960",2003,"F","","",FALSE,4,TRUE,41,"technician","single","secondary",0,30,0,0,"Saturday",13,NA,16.7166666666667,NA,4.30143210108863,167
"417",4329,"HH7ba8c32b1a",NA,19,"jun",2,-1,0,NA,NA,0.294964028776978,0.705035971223022,0.204777777777778,0.828,0.172,0.79,0.21,0.756,0.244,0.183742527238271,0.952574126822433,0.0474258731775668,0.765957446808511,0.234042553191489,"not provided",2,-1,0,"Saab","9000",1999,"M","","",TRUE,5,FALSE,51,"unemployed","married","secondary",0,-267,0,1,"Friday",9,NA,3.46666666666668,NA,1.61250439759208,553
"418",4225,"HH05645f3a6c",NA,9,"may",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0197777777777776,0.986,0.014,0.96,0.04,0.986,0.014,0.0211862572004166,0.952574126822433,0.0474258731775668,0.808510638297872,0.191489361702128,"not provided",1,-1,0,"Toyota","Celica",2002,"F","","",TRUE,3,FALSE,30,"management","married","tertiary",0,1825,1,0,"Saturday",9,NA,2.73333333333333,NA,0.412272377736837,942
"419",4883,"HH1956b12041","cellular",30,"jul",3,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0248333333333332,0.964,0.036,0.94,0.06,0.978,0.022,0.197807530033797,0.731058578630005,0.268941421369995,0.574468085106383,0.425531914893617,"cellular",3,-1,0,"BMW","",2016,"F","","",FALSE,3,FALSE,40,"admin.","divorced","secondary",0,4,0,0,"Thursday",14,NA,1.05,NA,0.917830479120755,718
"420",4004,"HHf444cf2934","cellular",9,"nov",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.264944444444444,0.732,0.268,0.71,0.29,0.75,0.25,0.0837380181826621,0.731058578630005,0.268941421369995,0.553191489361702,0.446808510638298,"cellular",1,-1,0,"GMC","Envoy XL",2012,"M","","",FALSE,2,TRUE,27,"services","single","secondary",0,6279,1,0,"Monday",9,NA,4.28333333333334,NA,1.62910707486544,549
"421",4685,"HH87789e44f4","cellular",17,"apr",1,-1,0,NA,NA,0.878048780487805,0.121951219512195,0.164055555555556,0.806,0.194,0.83,0.17,0.872,0.128,5.75753580572976e-05,0.993307149075715,0.00669285092428486,0.787234042553192,0.212765957446809,"cellular",1,-1,0,"Studebaker","Avanti",1972,"F","","Comanche",TRUE,3,TRUE,52,"retired","divorced","primary",0,-779,1,1,"Friday",11,NA,11.8166666666667,NA,0.833410027883288,753
"422",4609,"HH8e3c45eb7e","cellular",4,"feb",1,176,1,"failure",NA,0.222222222222222,0.777777777777778,0.7025,0.264,0.736,0.34,0.66,0.344,0.656,0.913241708454032,0.731058578630005,0.268941421369995,0.404255319148936,0.595744680851064,"cellular",1,176,1,"Pontiac","Bonneville",1977,"F","","Chinese",FALSE,4,FALSE,35,"unemployed","single","tertiary",0,415,0,0,"Tuesday",13,"failure",10.8166666666667,NA,3.69446387999884,258
"423",4063,"HHb3c96ec104","cellular",15,"may",2,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.149777777777778,0.852,0.148,0.9,0.1,0.87,0.13,0.021004856289939,0.952574126822433,0.0474258731775668,0.74468085106383,0.25531914893617,"cellular",2,-1,0,"Toyota","Sienna",2015,"M","","",TRUE,2,TRUE,25,"services","married","secondary",0,806,1,1,"Friday",10,NA,3.21666666666664,NA,0.78610216497088,772
"424",4928,"HH1306f53e15",NA,2,"jun",2,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.133444444444444,0.818,0.182,0.91,0.09,0.848,0.152,0.208695580548855,0.952574126822433,0.0474258731775668,0.702127659574468,0.297872340425532,"not provided",2,-1,0,"Honda","Pilot",2013,"F","","",FALSE,2,FALSE,36,"self-employed","single","tertiary",0,3560,0,0,"Tuesday",16,NA,6.81666666666672,NA,1.54707599138088,563
"425",4824,"HHce319dfff5","cellular",15,"jan",2,196,1,"other",NA,0.222222222222222,0.777777777777778,0.690333333333333,0.276,0.724,0.37,0.63,0.312,0.688,0.74684525868266,0.268941421369995,0.731058578630005,0.468085106382979,0.531914893617021,"cellular",2,196,1,"Land Rover","Freelander",2012,"M","","",TRUE,1,FALSE,37,"management","married","tertiary",0,0,0,0,"Wednesday",10,"other",7.09999999999999,NA,4.0827512500248,205
"426",4445,"HHb1336c7faa","cellular",14,"may",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.298,0.702,0.298,0.66,0.34,0.712,0.288,0.334592025526826,0.268941421369995,0.731058578630005,0.531914893617021,0.468085106382979,"cellular",1,-1,0,"Suzuki","",2017,"M","","Eskimo",FALSE,1,TRUE,45,"admin.","divorced","tertiary",0,569,1,0,"Thursday",10,NA,3.79999999999995,NA,2.23050082787013,462
"427",4594,"HHde181037f0","cellular",26,"may",2,98,2,"success",NA,0.148936170212766,0.851063829787234,0.916388888888889,0.09,0.91,0.1,0.9,0.096,0.904,0.854203503655414,0.731058578630005,0.268941421369995,0.234042553191489,0.765957446808511,"cellular",2,98,2,"Dodge","Ram Van 1500",2012,"M","","Cheyenne",FALSE,3,TRUE,32,"management","single","tertiary",0,312,0,0,"Tuesday",10,"success",3.46666666666668,NA,4.59996269796574,128
"428",4744,"HH029a9fa8ad",NA,16,"may",1,-1,0,NA,NA,0.787671232876712,0.212328767123288,0.134944444444444,0.904,0.096,0.86,0.14,0.888,0.112,4.42113449082051e-06,0.731058578630005,0.268941421369995,0.765957446808511,0.234042553191489,"not provided",1,-1,0,"Nissan","Frontier",2010,"F","$258.08 ","Houma",TRUE,4,TRUE,54,"technician","divorced","secondary",0,0,1,0,"Saturday",14,NA,2.68333333333333,NA,1.06331274168477,670
"429",4199,"HH68d97f60e8","cellular",4,"may",3,360,1,"failure",NA,0.894642857142857,0.105357142857143,0.136277777777778,0.852,0.148,0.84,0.16,0.868,0.132,0.0463069589412153,0.952574126822433,0.0474258731775668,0.659574468085106,0.340425531914894,"cellular",3,360,1,"Cadillac","CTS-V",2017,"F","","",TRUE,3,TRUE,33,"blue-collar","married","secondary",0,-208,1,1,"Monday",9,"failure",5.1,NA,0.933208547949603,710
"430",4913,"HH4f58ca91f4","cellular",23,"jun",1,183,5,"success",NA,0.148936170212766,0.851063829787234,0.902944444444444,0.134,0.866,0.11,0.89,0.12,0.88,0.912941468021862,0.731058578630005,0.268941421369995,0.127659574468085,0.872340425531915,"cellular",1,183,5,"Dodge","Stealth",2004,"F","","Chinese",FALSE,4,TRUE,36,"management","single","tertiary",0,538,0,0,"Tuesday",15,"success",5.64999999999992,NA,4.62834567668914,125
"431",4869,"HH09a9a068bf",NA,6,"jun",9,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0499444444444443,0.952,0.048,0.9,0.1,0.946,0.054,0.00835446008242635,0.952574126822433,0.0474258731775668,0.74468085106383,0.25531914893617,"not provided",9,-1,0,"Mazda","B-Series Plus",2004,"M","","",TRUE,2,FALSE,30,"blue-collar","divorced","primary",0,1,1,0,"Saturday",11,NA,1.04999999999992,NA,0.61010216497088,844
"432",4743,"HH0da405de31","cellular",11,"feb",1,188,1,"success",NA,0.222222222222222,0.777777777777778,0.950388888888889,0.036,0.964,0.01,0.99,0.076,0.924,0.990562607932129,0.0474258731775666,0.952574126822433,0.170212765957447,0.829787234042553,"cellular",1,188,1,"Mercedes-Benz","R-Class",2019,"F","","",FALSE,4,TRUE,33,"unemployed","married","secondary",0,1211,0,0,"Tuesday",11,"success",8.91666666666665,NA,5.43813913864276,9
"433",4639,"HHdc864e1290","cellular",18,"nov",2,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0216666666666665,0.968,0.032,0.9,0.1,0.984,0.016,2.31236366773865e-05,0.993307149075715,0.00669285092428486,0.702127659574468,0.297872340425532,"cellular",2,-1,0,"Audi","A5",2018,"F","","",FALSE,5,FALSE,33,"unemployed","divorced","secondary",0,0,1,0,"Wednesday",13,NA,1.51666666666669,NA,0.55792233420696,872
"434",4370,"HH4d5361edbe","cellular",9,"nov",1,91,2,"failure",NA,0.888888888888889,0.111111111111111,0.355722222222222,0.692,0.308,0.71,0.29,0.644,0.356,0.145133871706852,0.731058578630005,0.268941421369995,0.595744680851064,0.404255319148936,"cellular",1,91,2,"Subaru","Legacy",2009,"F","","Alaskan Athabascan",FALSE,2,FALSE,60,"self-employed","married","tertiary",0,10861,0,0,"Monday",9,"failure",1.63333333333332,NA,1.73830785163004,534
"435",4956,"HH621e6c0fdb","cellular",15,"oct",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.549555555555555,0.53,0.47,0.64,0.36,0.462,0.538,3.72687222150128e-05,0.0474258731775666,0.952574126822433,0.531914893617021,0.468085106382979,"cellular",1,-1,0,"Mercedes-Benz","",2003,"F","$367.82 ","",TRUE,3,TRUE,41,"management","married","tertiary",0,3872,0,0,"Thursday",12,NA,3.84999999999996,NA,2.89401637606256,374
"436",4059,"HH43dc53ed08","cellular",31,"jul",3,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0784444444444444,0.934,0.066,0.9,0.1,0.938,0.062,3.33691894656124e-05,0.993307149075715,0.00669285092428486,0.723404255319149,0.276595744680851,"cellular",3,-1,0,"Volvo","C30",2019,"F","","Osage",TRUE,1,TRUE,33,"entrepreneur","single","tertiary",0,99,0,1,"Friday",17,NA,3.20000000000002,NA,0.616645738462279,838
"437",4649,"HHd679e6dbf4","cellular",18,"jul",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.00833333333333318,0.996,0.004,1,0,1,0,4.13110364753384e-06,0.993307149075715,0.00669285092428486,0.872340425531915,0.127659574468085,"cellular",1,-1,0,"Dodge","Ram Van B250",2003,"M","","",FALSE,3,TRUE,30,"services","married","secondary",0,-27,1,0,"Saturday",11,NA,1.08333333333332,NA,0.243709568249513,989
"438",4017,"HHf8eea611f6",NA,5,"jun",1,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.903777777777778,0.134,0.866,0.21,0.79,0.084,0.916,0.875712662829075,0.731058578630005,0.268941421369995,0.702127659574468,0.297872340425532,"not provided",1,-1,0,"Suzuki","Swift",2011,"F","","Indonesian",FALSE,1,FALSE,53,"housemaid","married","primary",0,104,0,1,"Friday",9,NA,11.6833333333333,NA,3.9165915395733,230
"439",4961,"HH8aa393926a","cellular",7,"aug",2,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.280555555555556,0.726,0.274,0.73,0.27,0.716,0.284,0.245268727111966,0.731058578630005,0.268941421369995,0.702127659574468,0.297872340425532,"cellular",2,-1,0,"Volkswagen","Jetta",2011,"F","","Spaniard",TRUE,1,TRUE,30,"technician","married","tertiary",0,14355,0,0,"Friday",12,NA,4.06666666666677,NA,1.50017090465267,572
"440",4296,"HH891c84b8b1","cellular",3,"feb",5,6,3,"other",NA,0.894642857142857,0.105357142857143,0.155833333333333,0.836,0.164,0.75,0.25,0.884,0.116,0.29031550855272,0.952574126822433,0.0474258731775668,0.531914893617021,0.468085106382979,"cellular",5,6,3,"Pontiac","Safari",1997,"M","","",TRUE,5,FALSE,33,"admin.","single","secondary",0,901,0,0,"Monday",10,"other",0.299999999999967,NA,1.15086812241769,643
"441",4948,"HHf235af713c","telephone",9,"jun",1,64,12,"failure",NA,0.222222222222222,0.777777777777778,0.664777777777778,0.374,0.626,0.37,0.63,0.312,0.688,0.940590929457736,0.0474258731775666,0.952574126822433,0.48936170212766,0.51063829787234,"telephone",1,64,12,"Subaru","SVX",2004,"F","","",FALSE,4,TRUE,80,"retired","married","secondary",0,8304,0,0,"Tuesday",10,"failure",11.8666666666666,NA,4.18499020247255,184
"442",4326,"HHc1ef9d2046","telephone",8,"jul",1,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.816777777777778,0.192,0.808,0.28,0.72,0.078,0.922,0.000141836070324886,0.0474258731775666,0.952574126822433,0.829787234042553,0.170212765957447,"telephone",1,-1,0,"Aston Martin","V8 Vantage S",2019,"F","$1,127.24 ","",TRUE,5,FALSE,46,"blue-collar","married","secondary",0,922,1,0,"Wednesday",15,NA,9.60000000000006,NA,4.35056467055766,161
"443",4422,"HH632a6a2ec0","telephone",4,"may",1,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.969,0.038,0.962,0.06,0.94,0.02,0.98,0.991811609601596,0.0474258731775666,0.952574126822433,0.340425531914894,0.659574468085106,"telephone",1,-1,0,"BMW","X6",2019,"F","","",FALSE,1,TRUE,34,"unemployed","single","secondary",0,1965,0,0,"Monday",17,NA,11.8999999999999,NA,5.27192637268532,22
"444",4368,"HH011ae3bd0a","cellular",12,"aug",2,104,1,"failure",NA,0.894642857142857,0.105357142857143,0.239833333333333,0.766,0.234,0.65,0.35,0.758,0.242,0.237619329332496,0.731058578630005,0.268941421369995,0.638297872340426,0.361702127659574,"cellular",2,104,1,"Buick","LeSabre",2002,"M","","",FALSE,5,FALSE,41,"management","married","tertiary",0,27696,0,0,"Wednesday",16,"failure",2.45000000000006,NA,1.56200069188671,561
"445",4748,"HH002b0eb251","cellular",20,"apr",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.586555555555556,0.414,0.586,0.45,0.55,0.48,0.52,0.813229051045035,0.268941421369995,0.731058578630005,0.404255319148936,0.595744680851064,"cellular",1,-1,0,"Nissan","Titan",2016,"F","","",TRUE,5,FALSE,28,"student","single","secondary",0,0,0,0,"Monday",14,NA,3.08333333333339,NA,3.08816040233821,346
"446",4410,"HH2cf02084f8","cellular",15,"may",4,371,1,"failure",NA,0.222222222222222,0.777777777777778,0.829388888888889,0.126,0.874,0.28,0.72,0.11,0.89,0.999943504661309,0.00669285092428473,0.993307149075715,0.574468085106383,0.425531914893617,"cellular",4,371,1,"Ford","LTD",1994,"F","","",FALSE,4,TRUE,39,"entrepreneur","married","secondary",0,2139,1,0,"Friday",10,"failure",9.60000000000006,NA,4.68061684174711,110
"447",4163,"HH9f4faf7711",NA,9,"may",1,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.616777777777778,0.352,0.648,0.47,0.53,0.344,0.656,0.192938310875798,0.268941421369995,0.731058578630005,0.829787234042553,0.170212765957447,"not provided",1,-1,0,"Daewoo","Nubira",2011,"F","","",TRUE,1,TRUE,32,"blue-collar","married","secondary",1,-1,1,0,"Saturday",12,NA,10.8833333333333,NA,3.51304912236523,293
"448",4514,"HH202364e7d4","cellular",8,"may",3,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.037611111111111,0.954,0.046,0.96,0.04,0.978,0.022,0.10559627185899,0.731058578630005,0.268941421369995,0.723404255319149,0.276595744680851,"cellular",3,-1,0,"Dodge","Ram Van 2500",2009,"F","","Peruvian",TRUE,3,FALSE,33,"technician","single","secondary",0,3806,1,0,"Friday",15,NA,1.58333333333331,NA,0.758894308907989,782
"449",4566,"HH1605573271","cellular",14,"aug",10,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.198333333333333,0.786,0.214,0.76,0.24,0.756,0.244,0.142022849999579,0.268941421369995,0.731058578630005,0.617021276595745,0.382978723404255,"cellular",10,-1,0,"Mercedes-Benz","SLK-Class",2019,"M","","",FALSE,2,FALSE,43,"management","married","tertiary",0,354,0,0,"Friday",9,NA,2.81666666666665,NA,1.9173944448914,501
"450",4184,"HH909fc7f93c","cellular",11,"may",1,362,1,"success",NA,0.222222222222222,0.777777777777778,0.805333333333333,0.216,0.784,0.22,0.78,0.166,0.834,0.999999319851297,0.000911051194400603,0.999088948805599,0.361702127659574,0.638297872340426,"cellular",1,362,1,"Ford","Club Wagon",2005,"F","","",FALSE,2,TRUE,49,"blue-collar","divorced","primary",0,24,1,0,"Monday",13,"success",11.6833333333333,NA,4.8131645989238,84
"451",4655,"HHb7a7906beb","cellular",14,"aug",4,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.661055555555555,0.352,0.648,0.37,0.63,0.33,0.67,0.759758339918551,0.268941421369995,0.731058578630005,0.48936170212766,0.51063829787234,"cellular",4,-1,0,"Ford","E-Series",2015,"F","","",FALSE,3,TRUE,55,"retired","married","primary",0,3334,0,0,"Friday",15,NA,10.5333333333333,NA,3.96747465428012,224
"452",4307,"HH1e772cc201","cellular",11,"jan",1,192,2,"success",NA,0.148936170212766,0.851063829787234,0.976111111111111,0.016,0.984,0.02,0.98,0.014,0.986,0.978144691061577,0.00669285092428473,0.993307149075715,0.234042553191489,0.765957446808511,"cellular",1,192,2,"Toyota","Previa",2004,"F","","",TRUE,3,TRUE,55,"admin.","married","secondary",0,1633,0,0,"Saturday",9,"success",3.49999999999999,NA,5.56032842567146,4
"453",4471,"HH91171eb0f4","cellular",5,"aug",1,-1,0,NA,NA,0.294964028776978,0.705035971223022,0.737166666666667,0.294,0.706,0.22,0.78,0.232,0.768,0.516080439485076,0.731058578630005,0.268941421369995,0.425531914893617,0.574468085106383,"cellular",1,-1,0,"Nissan","Sentra",2018,"F","","Iroquois",FALSE,3,TRUE,29,"housemaid","single","tertiary",0,2196,0,0,"Wednesday",13,NA,3.58333333333331,NA,3.8024454776994,241
"454",4568,"HH35260c0806","cellular",7,"aug",2,-1,0,NA,NA,0.346938775510204,0.653061224489796,0.352055555555556,0.658,0.342,0.69,0.31,0.604,0.396,2.8569038902624e-05,0.993307149075715,0.00669285092428486,0.638297872340426,0.361702127659574,"cellular",2,-1,0,"Land Rover","Defender 90",2005,"F","","",TRUE,5,FALSE,72,"retired","married","tertiary",0,2,0,0,"Friday",13,NA,2.45000000000006,NA,2.06945620307366,483
"455",4930,"HHeee71240e5","cellular",23,"jul",2,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.970277777777778,0.046,0.954,0.07,0.93,0.034,0.966,0.999999555822475,0.000911051194400603,0.999088948805599,0.468085106382979,0.531914893617021,"cellular",2,-1,0,"Ford","Transit Connect",2019,"M","","",TRUE,4,FALSE,50,"entrepreneur","married","tertiary",0,-168,1,0,"Thursday",16,NA,22.1166666666667,NA,5.1587816202004,36
"456",4648,"HHdf0c727453",NA,1,"jul",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0226111111111109,0.982,0.018,0.93,0.07,0.996,0.004,0.0760044815320824,0.993307149075715,0.00669285092428486,0.829787234042553,0.170212765957447,"not provided",1,-1,0,"GMC","Yukon XL 2500",2016,"M","","Seminole",FALSE,3,TRUE,52,"technician","divorced","secondary",0,935,0,0,"Wednesday",13,NA,1.43333333333329,NA,0.374262759738875,953
"457",4663,"HH76482f138d",NA,27,"may",2,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0599444444444444,0.944,0.056,0.97,0.03,0.932,0.068,0.0891473625990504,0.731058578630005,0.268941421369995,0.765957446808511,0.234042553191489,"not provided",2,-1,0,"Honda","",2016,"F","","",TRUE,5,TRUE,34,"admin.","single","secondary",0,0,1,0,"Wednesday",16,NA,3.28333333333326,NA,0.762341117418627,780
"458",4301,"HH931ac36aff",NA,5,"may",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0379999999999999,0.952,0.048,0.94,0.06,0.946,0.054,0.05360363702554,0.952574126822433,0.0474258731775668,0.829787234042553,0.170212765957447,"not provided",1,-1,0,"Toyota","Land Cruiser",2015,"M","","Micronesian",TRUE,5,TRUE,51,"retired","married","secondary",0,2127,1,0,"Tuesday",10,NA,2.86666666666666,NA,0.484995781992156,899
"459",4036,"HHc7a4a2c6e8",NA,20,"jun",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0516666666666665,0.97,0.03,0.93,0.07,0.954,0.046,0.0191061970613938,0.993307149075715,0.00669285092428486,0.787234042553192,0.212765957446809,"not provided",1,-1,0,"Chevrolet","Camaro",1984,"M","","",TRUE,4,FALSE,42,"self-employed","married","primary",0,3717,0,0,"Saturday",14,NA,3.91666666666659,NA,0.470815951228236,907
"460",4879,"HH0793198f3e","cellular",9,"feb",2,104,2,"failure",NA,0.894642857142857,0.105357142857143,0.162166666666667,0.784,0.216,0.72,0.28,0.864,0.136,3.12030787996858e-05,0.731058578630005,0.268941421369995,0.382978723404255,0.617021276595745,"cellular",2,104,2,"Ford","E-Series",2001,"M","$795.71 ","",TRUE,2,TRUE,27,"management","single","tertiary",0,390,0,0,"Sunday",10,"failure",1.99999999999999,NA,1.62331984082288,550
"461",4407,"HH3d4aeb4b25",NA,5,"may",1,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.0684444444444443,0.954,0.046,0.96,0.04,0.96,0.04,4.13843730838552e-06,0.268941421369995,0.731058578630005,0.914893617021277,0.0851063829787234,"not provided",1,-1,0,"Aston Martin","V8 Vantage S",2019,"F","$838.34 ","",TRUE,5,TRUE,57,"services","married","secondary",0,162,1,0,"Tuesday",11,NA,2.90000000000005,NA,1.04752210446587,676
"462",4196,"HHb060f9fe12","cellular",8,"apr",2,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.825888888888889,0.184,0.816,0.2,0.8,0.176,0.824,0.86131695527752,0.0474258731775666,0.952574126822433,0.382978723404255,0.617021276595745,"cellular",2,-1,0,"Chrysler","Voyager",2012,"M","","",FALSE,5,TRUE,35,"unemployed","married","tertiary",0,1057,1,0,"Wednesday",10,NA,15.0333333333333,NA,4.78737318119596,91
"463",4683,"HH30eef47433","cellular",18,"may",3,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.244666666666667,0.77,0.23,0.75,0.25,0.754,0.246,3.37443495239678e-05,0.268941421369995,0.731058578630005,0.553191489361702,0.446808510638298,"cellular",3,-1,0,"Porsche","928",1995,"F","$1,091.79 ","",TRUE,3,FALSE,44,"admin.","married","secondary",0,-314,0,0,"Monday",14,NA,2.3999999999999,NA,2.00922423212545,489
"464",4941,"HH4c2f3a885a","cellular",31,"mar",1,223,3,"other",NA,0.878048780487805,0.121951219512195,0.259166666666667,0.762,0.238,0.55,0.45,0.81,0.19,0.000708062315705232,0.952574126822433,0.0474258731775668,0.375,0.625,"cellular",1,223,3,"","Lancer Evolution",2015,"F","","",TRUE,3,FALSE,80,"retired","divorced","primary",0,235,0,0,"Tuesday",13,"other",9.61666666666652,NA,1.67237709268976,542
"465",4507,"HH5b46f36b7c","cellular",5,"may",2,-1,0,NA,NA,0.222222222222222,0.777777777777778,0.916777777777778,0.068,0.932,0.18,0.82,0.044,0.956,0.942406922259549,0.0474258731775666,0.952574126822433,0.51063829787234,0.48936170212766,"cellular",2,-1,0,"Ford","Excursion",2013,"F","","",FALSE,2,FALSE,33,"self-employed","single","tertiary",0,94,1,0,"Tuesday",14,NA,15.9166666666667,NA,4.92771360672787,66
"466",4623,"HH566a73acc0","cellular",22,"dec",3,309,5,"success",NA,0.148936170212766,0.851063829787234,0.838444444444445,0.108,0.892,0.1,0.9,0.104,0.896,0.977421217640364,0.0474258731775666,0.952574126822433,0.148936170212766,0.851063829787234,"cellular",3,309,5,"GMC","Suburban 2500",2006,"M","","",TRUE,3,TRUE,72,"retired","married","primary",0,4657,0,0,"Tuesday",16,"success",5.08333333333338,NA,5.3427017863969,16
"467",4870,"HH79f8eb68f7","cellular",8,"aug",2,-1,0,NA,NA,0.894642857142857,0.105357142857143,0.101888888888889,0.9,0.1,0.93,0.07,0.918,0.082,6.71011660072618e-06,0.731058578630005,0.268941421369995,0.74468085106383,0.25531914893617,"cellular",2,-1,0,"Mitsubishi","Eclipse",2007,"F","$226.71 ","",TRUE,5,TRUE,54,"management","divorced","tertiary",0,-125,0,1,"Saturday",13,NA,1.78333333333335,NA,0.881617713163308,733
"468",4999,"HH9a8fae4339","telephone",7,"oct",4,-1,0,NA,NA,0.294964028776978,0.705035971223022,0.419166666666667,0.532,0.468,0.62,0.38,0.514,0.486,0.457865685364427,0.731058578630005,0.268941421369995,0.574468085106383,0.425531914893617,"telephone",4,-1,0,"Mercury","Sable",2019,"M","","",FALSE,5,FALSE,60,"retired","married","secondary",0,7038,0,0,"Wednesday",17,NA,2.30000000000004,NA,2.73350930748663,401
