"","Communication_catP","Communication_catB","NoOfContacts","DaysPassed","PrevAttempts","carMake_catP","carMake_catB","carModel_catP","carModel_catB","carYr","annualDonations_catP","annualDonations_catB","EstRace_catP","EstRace_catB","PetsPurchases","DigitalHabits_5_AlwaysOn","AffluencePurchases","Age","Job_catP","Job_catB","Marital_catP","Marital_catB","Education_catP","Education_catB","DefaultOnRecord","RecentBalance","HHInsurance","CarLoan","Weekday_catP","Weekday_catB","CallDayTime","past_Outcome_catP","past_Outcome_catB","call_dur_min","Communication_lev_x_cellular","Communication_lev_x_not_provided","Communication_lev_x_telephone","carMake_lev_x_","carMake_lev_x_Audi","carMake_lev_x_BMW","carMake_lev_x_Chevrolet","carMake_lev_x_Dodge","carMake_lev_x_Ford","carMake_lev_x_GMC","carMake_lev_x_Honda","carMake_lev_x_Lexus","carMake_lev_x_Mazda","carMake_lev_x_Mercedes_minus_Benz","carMake_lev_x_Mitsubishi","carMake_lev_x_Nissan","carMake_lev_x_Pontiac","carMake_lev_x_Toyota","carMake_lev_x_Volkswagen","carModel_lev_x_","headOfhouseholdGender_lev_x_F","headOfhouseholdGender_lev_x_M","annualDonations_lev_x_","EstRace_lev_x_","Job_lev_x_admin_","Job_lev_x_blue_minus_collar","Job_lev_x_entrepreneur","Job_lev_x_housemaid","Job_lev_x_management","Job_lev_x_retired","Job_lev_x_self_minus_employed","Job_lev_x_services","Job_lev_x_student","Job_lev_x_technician","Job_lev_x_unemployed","Marital_lev_x_divorced","Marital_lev_x_married","Marital_lev_x_single","Education_lev_NA","Education_lev_x_primary","Education_lev_x_secondary","Education_lev_x_tertiary","Weekday_lev_x_Friday","Weekday_lev_x_Monday","Weekday_lev_x_Saturday","Weekday_lev_x_Sunday","Weekday_lev_x_Thursday","Weekday_lev_x_Tuesday","Weekday_lev_x_Wednesday","past_Outcome_lev_NA","past_Outcome_lev_x_failure","past_Outcome_lev_x_other","past_Outcome_lev_x_success","Y_AcceptedOffer"
"1953",0.2255,-1.07324444001214,1,-1,0,0.01525,-0.171217061225424,0.00075,-0.291797034108685,2014,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,1,0,52,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.3205,0.273200167612751,0,297,1,0,0.199,-0.112206305551059,16,0.7605,-0.246328973197271,0.916666666666757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"1954",0.70775,0.256221076833498,1,189,1,0.03775,-0.0989426736792806,0.00075,-0.291797034108685,1997,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,2,1,80,0.02725,-0.264446742359736,0.576,-0.167363876166577,0.14025,-0.228333385040276,0,0,0,0,0.0365,0.704982141572747,13,0.10925,0.00726392295639489,10.6500000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"1955",0.70775,0.256221076833498,1,-1,0,0.008,-0.245322685749739,0.00075,-0.291797034108685,2015,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,1,1,33,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.497,-0.142933695421941,0,2583,0,0,0.199,-0.112206305551059,13,0.7605,-0.246328973197271,2.15000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"1956",0.2255,-1.07324444001214,2,-1,0,0.01825,0.153464672270089,0.0015,0.401300150200969,2012,0.892,-0.011410495784355,0.00225,0.624438701627676,0,5,0,34,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,8558,1,0,0.19425,0.0978342893645614,11,0.7605,-0.246328973197271,7.76666666666671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"1957",0.70775,0.256221076833498,2,-1,0,0.04725,-0.0395664031725127,0.00375,-0.00415940242879964,1997,0.00025,-8.80914021677555,0.76275,0.0157348660073867,1,4,0,35,0.11475,0.00852804446818067,0.12075,0.138935995623541,0.497,-0.142933695421941,0,0,1,0,0.199,-0.112206305551059,17,0.7605,-0.246328973197271,4.36666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"1958",0.06675,0.243671324560982,3,-1,0,0.03075,0.0228643446166484,0.00175,0.113626410839473,2001,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,2,1,84,0.06225,0.750177497737627,0.12075,0.138935995623541,0.14025,-0.228333385040276,0,639,0,0,0.1075,0.644349954469265,15,0.7605,-0.246328973197271,5.88333333333335,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"1959",0.70775,0.256221076833498,2,842,1,0.04475,-0.160510367030132,0.00075,-0.291797034108685,2004,0.892,-0.011410495784355,0.00225,0.624438701627676,1,5,1,31,0.02725,-0.264446742359736,0.576,-0.167363876166577,0.497,-0.142933695421941,0,243,1,0,0.192,0.0379807602533071,16,0.10925,0.00726392295639489,5.08333333333338,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
"1961",0.70775,0.256221076833498,1,-1,0,0.026,0.247149767992182,0.0025,0.806756925149407,2012,0.00025,9.61174051717858,0.76275,0.0157348660073867,1,1,1,39,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,0,603,0,1,0.192,0.0379807602533071,14,0.7605,-0.246328973197271,3.56666666666669,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
"1963",0.70775,0.256221076833498,2,-1,0,0.0145,0.401300150200969,0.003,0.0648336277675127,2019,0.892,-0.011410495784355,0.003,0.0648336277675127,0,4,0,28,0.22325,0.155955944407796,0.30325,0.250976518675894,0.3205,0.273200167612751,0,9314,0,0,0.199,-0.112206305551059,11,0.7605,-0.246328973197271,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"1964",0.70775,0.256221076833498,17,-1,0,0.0365,0.153464329283715,0.00125,-0.00414829193494404,2019,0.00025,-8.80914021677555,0.76275,0.0157348660073867,0,1,1,47,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,947,0,1,0.1005,-0.525461351570046,10,0.7605,-0.246328973197271,0.400000000000063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"1965",0.70775,0.256221076833498,4,-1,0,0.04475,-0.160510367030132,0.00025,-8.80914021677555,2003,0.892,-0.011410495784355,0.003,0.0648336277675127,1,2,0,34,0.22325,0.155955944407796,0.30325,0.250976518675894,0.3205,0.273200167612751,0,757,0,0,0.19425,0.0978342893645614,14,0.7605,-0.246328973197271,0.61666666666655,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"1966",0.70775,0.256221076833498,1,355,4,0.0075,-0.291842030396476,5e-04,10.3048377014861,2008,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,1,1,33,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,0,221,1,0,0.192,0.0379807602533071,16,0.10925,0.00726392295639489,11.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
"1967",0.2255,-1.07324444001214,1,-1,0,0.0195,0.0911460299758151,0.00175,-0.514960582723147,2010,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,5,0,28,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,86,1,1,0.17025,-0.325072445401848,17,0.7605,-0.246328973197271,15.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"1968",0.70775,0.256221076833498,2,-1,0,0.05125,0.0965239463572465,0.002,0.401300150200969,2013,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,1,0,72,0.06225,0.750177497737627,0.576,-0.167363876166577,0.14025,-0.228333385040276,0,763,0,0,0.17025,-0.325072445401848,17,0.7605,-0.246328973197271,6.40000000000004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"1969",0.70775,0.256221076833498,2,184,3,0.02775,-0.374083587245781,0.007,-0.514983081738811,2000,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,4,1,34,0.22325,0.155955944407796,0.12075,0.138935995623541,0.3205,0.273200167612751,0,2240,0,0,0.19425,0.0978342893645614,15,0.0815,2.51927284238683,3.66666666666671,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
"1970",0.70775,0.256221076833498,4,90,6,0.0195,0.0911460299758151,0.001,1.49984577664654,2009,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,1,1,35,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.497,-0.142933695421941,0,1227,0,0,0.192,0.0379807602533071,10,0.04875,0.288359855102989,9.88333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
"1971",0.06675,0.243671324560982,1,-1,0,0.01225,0.029738145486069,0.00125,-0.00414829193494404,2009,0.00025,9.61174051717858,0.76275,0.0157348660073867,1,1,1,69,0.06225,0.750177497737627,0.576,-0.167363876166577,0.04225,0.270938487049215,0,426,0,0,0.192,0.0379807602533071,11,0.7605,-0.246328973197271,6.58333333333338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"1972",0.70775,0.256221076833498,1,-1,0,0.08125,0.122586921477013,0.00525,0.11362085549996,2017,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,3,0,63,0.06225,0.750177497737627,0.576,-0.167363876166577,0.14025,-0.228333385040276,0,48,0,0,0.19425,0.0978342893645614,16,0.7605,-0.246328973197271,4.1833333333334,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"1973",0.70775,0.256221076833498,1,-1,0,0.01975,0.0168894486284429,0.0015,-0.29182203129644,1997,0.892,-0.011410495784355,0.00275,0.218981926679237,0,5,0,27,0.0825,-0.264695607151773,0.30325,0.250976518675894,0.497,-0.142933695421941,0,-195,1,0,0.1075,0.644349954469265,10,0.7605,-0.246328973197271,6.51666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
"1975",0.70775,0.256221076833498,1,-1,0,0.0365,0.153464329283715,0.00375,0.806759702830737,2004,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,3,0,39,0.22325,0.155955944407796,0.576,-0.167363876166577,0.3205,0.273200167612751,0,271,1,0,0.192,0.0379807602533071,15,0.7605,-0.246328973197271,22.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
"1976",0.70775,0.256221076833498,1,-1,0,0.00325,-0.0686959791666399,0.0025,0.401300150200969,2011,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,4,1,46,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.497,-0.142933695421941,0,-27,1,0,0.1075,0.644349954469265,15,0.7605,-0.246328973197271,4.23333333333325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"1977",0.2255,-1.07324444001214,1,-1,0,0.01425,-0.371886746591667,0.00425,-0.204828077709336,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,1,1,41,0.0825,-0.264695607151773,0.576,-0.167363876166577,0.497,-0.142933695421941,0,33,1,1,0.192,0.0379807602533071,10,0.7605,-0.246328973197271,1.36666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"1978",0.70775,0.256221076833498,3,-1,0,0.08125,0.122586921477013,0.00125,-10.4184981340093,1996,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,1,0,36,0.03025,-0.497697390214371,0.30325,0.250976518675894,0.497,-0.142933695421941,0,475,0,0,0.1005,-0.525461351570046,17,0.7605,-0.246328973197271,2.35000000000005,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"1979",0.2255,-1.07324444001214,3,-1,0,0.001,-0.697245476244598,0.00025,-8.80914021677555,1973,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,1,1,49,0.00475,0.295940745642525,0.30325,0.250976518675894,0.3205,0.273200167612751,0,2226,0,0,0.192,0.0379807602533071,17,0.7605,-0.246328973197271,2.29999999999988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"1980",0.2255,-1.07324444001214,2,-1,0,0.0365,0.153464329283715,0.001,-0.697245476244598,2002,0.892,-0.011410495784355,0.00225,-11.0062759101608,1,3,1,43,0.0825,-0.264695607151773,0.30325,0.250976518675894,0.497,-0.142933695421941,0,848,0,0,0.17025,-0.325072445401848,13,0.7605,-0.246328973197271,2.80000000000012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"1981",0.2255,-1.07324444001214,2,-1,0,0.0035,0.401300150200969,0.001,0.401300150200969,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,1,1,48,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.14025,-0.228333385040276,0,278,1,0,0.19425,0.0978342893645614,13,0.7605,-0.246328973197271,2.08333333333323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"1983",0.2255,-1.07324444001214,5,-1,0,0.02825,-0.200278706698687,0.00025,-8.80914021677555,2014,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,4,0,26,0.18975,-0.501196988105118,0.576,-0.167363876166577,0.14025,-0.228333385040276,0,-219,1,1,0.17025,-0.325072445401848,14,0.7605,-0.246328973197271,5.1833333333334,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1984",0.2255,-1.07324444001214,3,-1,0,0.00125,0.806748592336881,0.00275,-0.158304923659194,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,4,0,38,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,0,226,1,0,0.1005,-0.525461351570046,12,0.7605,-0.246328973197271,12.7000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
"1985",0.70775,0.256221076833498,2,-1,0,0.08325,0.0679161282287491,0.0025,-0.00415662474746986,2009,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,2,0,33,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.497,-0.142933695421941,0,2085,0,0,0.0365,0.704982141572747,9,0.7605,-0.246328973197271,8.34999999999995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
"1986",0.70775,0.256221076833498,1,-1,0,0.08325,0.0679161282287491,5e-04,0.401300150200969,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,2,1,29,0.22325,0.155955944407796,0.30325,0.250976518675894,0.3205,0.273200167612751,0,4694,0,0,0.1075,0.644349954469265,13,0.7605,-0.246328973197271,3.01666666666677,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"1987",0.70775,0.256221076833498,1,81,2,0.08125,0.122586921477013,0.0035,-0.514975581935682,2019,0.00025,9.61174051717858,0.00225,-0.291830364108966,0,2,1,54,0.0825,-0.264695607151773,0.12075,0.138935995623541,0.497,-0.142933695421941,0,0,0,0,0.1075,0.644349954469265,17,0.0815,2.51927284238683,2.89999999999997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
"1990",0.06675,0.243671324560982,1,-1,0,0.02625,0.382251991514675,0.00175,0.688973889562465,2019,0.892,-0.011410495784355,0.0035,-0.897958592019271,1,1,0,40,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,0,1159,0,0,0.192,0.0379807602533071,15,0.7605,-0.246328973197271,0.316666666666663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"1991",0.70775,0.256221076833498,1,-1,0,0.01625,0.122587616455092,5e-04,10.3048377014861,2019,0.892,-0.011410495784355,0.00325,1.60524962169912,1,1,1,50,0.11475,0.00852804446818067,0.576,-0.167363876166577,0.497,-0.142933695421941,0,4117,0,0,0.1005,-0.525461351570046,16,0.7605,-0.246328973197271,8.83333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
"1992",0.70775,0.256221076833498,2,-1,0,0.034,-0.204834706401174,0.001,0.401300150200969,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,2,1,59,0.02725,-0.264446742359736,0.12075,0.138935995623541,0.14025,-0.228333385040276,1,0,0,1,0.1005,-0.525461351570046,9,0.7605,-0.246328973197271,22.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"1993",0.06675,0.243671324560982,6,-1,0,0.08125,0.122586921477013,0.0025,-0.984956712090756,2004,0.892,-0.011410495784355,0.002,-0.109512140587234,0,5,1,36,0.0325,0.680013118307736,0.576,-0.167363876166577,0.497,-0.142933695421941,0,439,1,0,0.199,-0.112206305551059,9,0.7605,-0.246328973197271,0.300000000000047,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"1994",0.70775,0.256221076833498,2,-1,0,0.0195,0.0911460299758151,0.0045,0.624441201543303,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,1,1,41,0.22325,0.155955944407796,0.30325,0.250976518675894,0.3205,0.273200167612751,0,2408,0,0,0.1005,-0.525461351570046,11,0.7605,-0.246328973197271,2.03333333333338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"1995",0.06675,0.243671324560982,2,-1,0,0.08125,0.122586921477013,0.00275,0.960905224061132,1996,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,4,0,48,0.18975,-0.501196988105118,0.30325,0.250976518675894,0.14025,-0.228333385040276,0,8990,0,0,0.0365,0.704982141572747,15,0.7605,-0.246328973197271,29.8333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"1996",0.70775,0.256221076833498,7,-1,0,0.026,0.247149767992182,0.002,0.912112440989172,2004,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,1,1,25,0.03275,1.08301751163723,0.30325,0.250976518675894,0.497,-0.142933695421941,0,2354,0,0,0.192,0.0379807602533071,14,0.7605,-0.246328973197271,3.76666666666672,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
"1998",0.70775,0.256221076833498,3,357,4,0.034,-0.204834706401174,0.00175,-0.514960582723147,2014,0.00025,-8.80914021677555,0.76275,0.0157348660073867,1,2,0,39,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,0,6,1,0,0.1075,0.644349954469265,15,0.10925,0.00726392295639489,2.03333333333322,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"1999",0.2255,-1.07324444001214,2,-1,0,0.04725,-0.0395664031725127,0.0015,-0.29182203129644,2018,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,5,1,55,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.497,-0.142933695421941,0,11,0,0,0.1005,-0.525461351570046,9,0.7605,-0.246328973197271,0.233333333333343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"2000",0.70775,0.256221076833498,2,346,11,0.01875,0.105836736723559,0.002,0.401300150200969,2004,0.892,-0.011410495784355,0.003,0.0648336277675127,0,5,1,27,0.22325,0.155955944407796,0.30325,0.250976518675894,0.497,-0.142933695421941,0,565,1,0,0.1075,0.644349954469265,16,0.10925,0.00726392295639489,2.83333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"2002",0.70775,0.256221076833498,5,-1,0,0.0035,0.401300150200969,0.001,0.401300150200969,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,3,1,28,0.11475,0.00852804446818067,0.30325,0.250976518675894,0.497,-0.142933695421941,0,0,1,1,0.1075,0.644349954469265,10,0.7605,-0.246328973197271,6.49999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
"2003",0.70775,0.256221076833498,1,-1,0,0.0075,0.133037973548756,0.00125,0.806748592336881,1999,0.892,-0.011410495784355,0.00275,0.5836183737227,1,2,1,35,0.22325,0.155955944407796,0.30325,0.250976518675894,0.3205,0.273200167612751,0,688,0,0,0.0365,0.704982141572747,9,0.7605,-0.246328973197271,8.40000000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"2004",0.2255,-1.07324444001214,2,-1,0,0.04475,-0.160510367030132,0.00075,-0.291797034108685,2002,0.892,-0.011410495784355,0.003,-0.291834530593347,1,1,0,54,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,0,7252,0,0,0.1005,-0.525461351570046,15,0.7605,-0.246328973197271,2.31666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"2005",0.70775,0.256221076833498,2,-1,0,0.02775,-0.374083587245781,0.00175,0.113626410839473,2019,0.892,-0.011410495784355,0.76275,0.0157348660073867,1,2,0,27,0.165,-0.0677185949869056,0.30325,0.250976518675894,0.497,-0.142933695421941,0,204,0,0,0.19425,0.0978342893645614,10,0.7605,-0.246328973197271,7.85000000000003,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
"2006",0.70775,0.256221076833498,4,-1,0,0.03075,0.0228643446166484,0.00425,-0.204828077709336,2000,0.892,-0.011410495784355,0.76275,0.0157348660073867,0,2,1,31,0.165,-0.0677185949869056,0.576,-0.167363876166577,0.497,-0.142933695421941,0,297,0,0,0.192,0.0379807602533071,16,0.7605,-0.246328973197271,9.18333333333338,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
