"","dataID","HHuniqueID","Communication.x","LastContactDay.x","LastContactMonth.x","NoOfContacts.x","DaysPassed.x","PrevAttempts.x","past_Outcome","Y_AcceptedOffer","carMake","carModel","carYr","headOfhouseholdGender","annualDonations","EstRace","PetsPurchases","DigitalHabits_5_AlwaysOn","AffluencePurchases","Age.x","Job.x","Marital.x","Education.x","DefaultOnRecord","RecentBalance","HHInsurance.x","CarLoan.x","Age.y","Job.y","Marital.y","Education.y","Default","Balance","HHInsurance.y","CarLoan.y","Communication.y","LastContactDay.y","LastContactMonth.y","NoOfContacts.y","DaysPassed.y","PrevAttempts.y","Outcome","CallStart","CallEnd","CarInsurance","RFPrediction.0","RFPrediction.1"
"458",4301,"HH931ac36aff",NA,5,"may",1,-1,0,NA,NA,"Toyota","Land Cruiser",2015,"M","","Micronesian",TRUE,5,TRUE,51,"retired","married","secondary",0,2127,1,0,51,"retired","married","secondary",0,2127,1,0,NA,5,"may",1,-1,0,NA,"10:07:59","10:10:51",NA,0.88,0.12
"459",4036,"HHc7a4a2c6e8",NA,20,"jun",1,-1,0,NA,NA,"Chevrolet","Camaro",1984,"M","","",TRUE,4,FALSE,42,"self-employed","married","primary",0,3717,0,0,42,"self-employed","married","primary",0,3717,0,0,NA,20,"jun",1,-1,0,NA,"14:19:43","14:23:38",NA,0.893333333333333,0.106666666666667
"460",4879,"HH0793198f3e","cellular",9,"feb",2,104,2,"failure",NA,"Ford","E-Series",2001,"M","$795.71 ","",TRUE,2,TRUE,27,"management","single","tertiary",0,390,0,0,27,"management","single","tertiary",0,390,0,0,"cellular",9,"feb",2,104,2,"failure","10:38:06","10:40:06",NA,0.543333333333333,0.456666666666667
"461",4407,"HH3d4aeb4b25",NA,5,"may",1,-1,0,NA,NA,"Aston Martin","V8 Vantage S",2019,"F","$838.34 ","",TRUE,5,TRUE,57,"services","married","secondary",0,162,1,0,57,"services","married","secondary",0,162,1,0,NA,5,"may",1,-1,0,NA,"11:31:26","11:34:20",NA,0.906666666666667,0.0933333333333333
"462",4196,"HHb060f9fe12","cellular",8,"apr",2,-1,0,NA,NA,"Chrysler","Voyager",2012,"M","","",FALSE,5,TRUE,35,"unemployed","married","tertiary",0,1057,1,0,35,"unemployed","married","tertiary",0,1057,1,0,"cellular",8,"apr",2,-1,0,NA,"10:54:21","11:09:23",NA,0.323333333333333,0.676666666666667
"463",4683,"HH30eef47433","cellular",18,"may",3,-1,0,NA,NA,"Porsche","928",1995,"F","$1,091.79 ","",TRUE,3,FALSE,44,"admin.","married","secondary",0,-314,0,0,44,"admin.","married","secondary",0,-314,0,0,"cellular",18,"may",3,-1,0,NA,"14:10:09","14:12:33",NA,0.74,0.26
"464",4941,"HH4c2f3a885a","cellular",31,"mar",1,223,3,"other",NA,"","Lancer Evolution",2015,"F","","",TRUE,3,FALSE,80,"retired","divorced","primary",0,235,0,0,80,"retired","divorced","primary",0,235,0,0,"cellular",31,"mar",1,223,3,"other","13:17:12","13:26:49",NA,0.4,0.6
"465",4507,"HH5b46f36b7c","cellular",5,"may",2,-1,0,NA,NA,"Ford","Excursion",2013,"F","","",FALSE,2,FALSE,33,"self-employed","single","tertiary",0,94,1,0,33,"self-employed","single","tertiary",0,94,1,0,"cellular",5,"may",2,-1,0,NA,"14:48:02","15:03:57",NA,0.31,0.69
"466",4623,"HH566a73acc0","cellular",22,"dec",3,309,5,"success",NA,"GMC","Suburban 2500",2006,"M","","",TRUE,3,TRUE,72,"retired","married","primary",0,4657,0,0,72,"retired","married","primary",0,4657,0,0,"cellular",22,"dec",3,309,5,"success","16:30:12","16:35:17",NA,0.0533333333333333,0.946666666666667
"467",4870,"HH79f8eb68f7","cellular",8,"aug",2,-1,0,NA,NA,"Mitsubishi","Eclipse",2007,"F","$226.71 ","",TRUE,5,TRUE,54,"management","divorced","tertiary",0,-125,0,1,54,"management","divorced","tertiary",0,-125,0,1,"cellular",8,"aug",2,-1,0,NA,"13:23:11","13:24:58",NA,0.83,0.17
"468",4999,"HH9a8fae4339","telephone",7,"oct",4,-1,0,NA,NA,"Mercury","Sable",2019,"M","","",FALSE,5,FALSE,60,"retired","married","secondary",0,7038,0,0,60,"retired","married","secondary",0,7038,0,0,"telephone",7,"oct",4,-1,0,NA,"17:01:49","17:04:07",NA,0.603333333333333,0.396666666666667
"469",4403,"HH03ac7e9efe","cellular",11,"jul",2,-1,0,NA,NA,"Dodge","Ram 3500",2004,"M","","",FALSE,2,TRUE,29,"management","single","tertiary",0,983,1,0,29,"management","single","tertiary",0,983,1,0,"cellular",11,"jul",2,-1,0,NA,"15:55:58","16:12:01",NA,0.203333333333333,0.796666666666667
"470",4258,"HH2dd81ff0f7","cellular",2,"jun",2,-1,0,NA,NA,"BMW","8 Series",2006,"M","","",FALSE,3,TRUE,54,"management","married","primary",0,2587,0,0,54,"management","married","primary",0,2587,0,0,"cellular",2,"jun",2,-1,0,NA,"16:20:41","16:24:37",NA,0.56,0.44
"471",4343,"HHdc685bf1fa",NA,21,"may",2,-1,0,NA,NA,"GMC","Sierra 3500",2019,"F","","Paraguayan",TRUE,4,TRUE,30,"technician","married","secondary",0,4733,1,0,30,"technician","married","secondary",0,4733,1,0,NA,21,"may",2,-1,0,NA,"13:34:58","13:36:19",NA,0.74,0.26
"472",4411,"HHe7e1ddd43e","cellular",31,"aug",3,98,1,"failure",NA,"Chevrolet","Express 1500",2019,"M","","",FALSE,3,TRUE,27,"student","single","tertiary",0,118,0,0,27,"student","single","tertiary",0,118,0,0,"cellular",31,"aug",3,98,1,"failure","16:28:25","16:31:05",NA,0.39,0.61
"473",4872,"HH0aad628f09","cellular",12,"feb",2,182,4,"other",NA,"Chevrolet","Sportvan G10",2003,"F","","",TRUE,5,FALSE,47,"blue-collar","married","secondary",0,3715,0,0,47,"blue-collar","married","secondary",0,3715,0,0,"cellular",12,"feb",2,182,4,"other","17:38:13","17:41:04",NA,0.39,0.61
"474",4667,"HH3ed1e200b2","telephone",17,"sep",1,-1,0,NA,NA,"Hyundai","Santa Fe",2019,"M","","",FALSE,4,FALSE,81,"retired","married","primary",0,1154,0,0,81,"retired","married","primary",0,1154,0,0,"telephone",17,"sep",1,-1,0,NA,"12:59:53","13:03:44",NA,0.47,0.53
"475",4708,"HH7b3f008f2f",NA,20,"oct",1,-1,0,NA,NA,"Mitsubishi","Montero",2009,"F","","",TRUE,2,FALSE,43,"management","married","tertiary",0,1258,0,0,43,"management","married","tertiary",0,1258,0,0,NA,20,"oct",1,-1,0,NA,"15:56:51","16:02:03",NA,0.776666666666667,0.223333333333333
"476",4153,"HH223ee99d05",NA,20,"may",3,-1,0,NA,NA,"Lincoln","Navigator",2019,"M","","",TRUE,4,FALSE,49,"management","married","secondary",0,543,1,0,49,"management","married","secondary",0,543,1,0,NA,20,"may",3,-1,0,NA,"11:41:05","11:44:38",NA,0.91,0.09
"477",4158,"HH477f24788e","cellular",9,"apr",5,315,3,"other",NA,"Chevrolet","Suburban 2500",2003,"F","$145.16 ","",FALSE,3,TRUE,37,"technician","single","secondary",0,1590,1,0,37,"technician","single","secondary",0,1590,1,0,"cellular",9,"apr",5,315,3,"other","10:01:32","10:03:33",NA,0.713333333333333,0.286666666666667
"478",4627,"HHdad2961cc8","telephone",5,"may",2,-1,0,NA,NA,"GMC","Rally Wagon 2500",2004,"M","","Aleut",TRUE,4,TRUE,33,"admin.","married","secondary",0,30,1,0,33,"admin.","married","secondary",0,30,1,0,"telephone",5,"may",2,-1,0,NA,"09:54:21","09:56:26",NA,0.866666666666667,0.133333333333333
"479",4121,"HHb0ab1ca90e","cellular",30,"apr",2,-1,0,NA,NA,"Nissan","",2014,"M","","",FALSE,4,TRUE,26,"unemployed","single","tertiary",0,3511,0,0,26,"unemployed","single","tertiary",0,3511,0,0,"cellular",30,"apr",2,-1,0,NA,"09:27:34","09:34:53",NA,0.22,0.78
"480",4472,"HH0c8b6ec278",NA,14,"may",1,-1,0,NA,NA,"Pontiac","Bonneville",1975,"F","","White",TRUE,2,TRUE,41,"services","married","primary",0,455,1,0,41,"services","married","primary",0,455,1,0,NA,14,"may",1,-1,0,NA,"12:50:35","12:51:55",NA,0.91,0.09
"481",4249,"HH633cc77bfa","cellular",8,"sep",3,184,1,"success",NA,"Pontiac","G8",2019,"M","","Cambodian",TRUE,1,FALSE,46,"student","single",NA,0,1527,0,0,46,"student","single",NA,0,1527,0,0,"cellular",8,"sep",3,184,1,"success","12:14:17","12:20:15",NA,0.18,0.82
"482",4772,"HHbb73a5639d","cellular",12,"aug",2,-1,0,NA,NA,"Aptera","Typ-1",2018,"F","$13.60 ","",FALSE,4,FALSE,60,"blue-collar","married","primary",0,631,0,0,60,"blue-collar","married","primary",0,631,0,0,"cellular",12,"aug",2,-1,0,NA,"13:46:06","13:53:15",NA,0.633333333333333,0.366666666666667
"483",4888,"HHac384882c5","cellular",2,"feb",1,-1,0,NA,NA,"Saab","43346",2017,"F","$439.82 ","",TRUE,5,TRUE,50,"admin.","married","secondary",0,-185,0,0,50,"admin.","married","secondary",0,-185,0,0,"cellular",2,"feb",1,-1,0,NA,"10:11:36","10:13:13",NA,0.766666666666667,0.233333333333333
"484",4247,"HH63b23464f6","cellular",20,"nov",2,-1,0,NA,NA,"Lincoln","Town Car",1997,"F","$832.84 ","Cree",FALSE,2,TRUE,59,"technician","married","secondary",0,4263,0,1,59,"technician","married","secondary",0,4263,0,1,"cellular",20,"nov",2,-1,0,NA,"10:34:48","10:41:54",NA,0.586666666666667,0.413333333333333
"485",4129,"HH7f0f16440c","cellular",6,"mar",2,199,6,"success",NA,"Ford","Ranger",NA,"F","","",TRUE,1,TRUE,44,"management","single","tertiary",0,483,0,0,44,"management","single","tertiary",0,483,0,0,"cellular",6,"mar",2,199,6,"success","16:03:38","16:07:05",NA,0.0233333333333333,0.976666666666667
"486",4442,"HH3ba7bcae30","cellular",9,"sep",2,98,4,"success",NA,"Audi","4000CS Quattro",1996,"F","","",FALSE,4,FALSE,28,"admin.","single","secondary",0,261,1,1,28,"admin.","single","secondary",0,261,1,1,"cellular",9,"sep",2,98,4,"success","10:25:31","10:29:50",NA,0.253333333333333,0.746666666666667
"487",4347,"HHaf8b3de8d3","cellular",21,"nov",5,-1,0,NA,NA,"Suzuki","XL-7",NA,"M","","",FALSE,4,TRUE,58,"unemployed","married","tertiary",0,183,0,0,58,"unemployed","married","tertiary",0,183,0,0,"cellular",21,"nov",5,-1,0,NA,"16:40:38","16:43:25",NA,0.83,0.17
"488",4624,"HHd6bb9ee997","cellular",12,"may",4,330,11,"other",NA,"Audi","A8",2013,"M","","",TRUE,3,FALSE,41,"blue-collar","married","primary",0,164,1,0,41,"blue-collar","married","primary",0,164,1,0,"cellular",12,"may",4,330,11,"other","10:53:28","10:55:58",NA,0.74,0.26
"489",4448,"HH128e1b3c3c",NA,20,"jun",2,-1,0,NA,NA,"Honda","Prelude",2009,"F","$1,232.31 ","",FALSE,4,FALSE,39,"housemaid","married",NA,0,9716,0,0,39,"housemaid","married",NA,0,9716,0,0,NA,20,"jun",2,-1,0,NA,"17:25:48","17:27:14",NA,0.9,0.1
"490",4162,"HH9b8a41181e",NA,23,"may",1,-1,0,NA,NA,"Ford","Econoline E350",2002,"F","","",TRUE,5,FALSE,30,"blue-collar","single","secondary",0,239,1,0,30,"blue-collar","single","secondary",0,239,1,0,NA,23,"may",1,-1,0,NA,"10:14:14","10:27:19",NA,0.576666666666667,0.423333333333333
"491",4886,"HH2a49edbcfd","cellular",14,"aug",2,-1,0,NA,NA,"Saturn","S-Series",2011,"F","$1,335.47 ","",TRUE,4,TRUE,56,"blue-collar","married","secondary",0,1119,1,0,56,"blue-collar","married","secondary",0,1119,1,0,"cellular",14,"aug",2,-1,0,NA,"16:30:37","16:35:02",NA,0.873333333333333,0.126666666666667
"492",4046,"HH6bb61769d0","cellular",28,"jan",1,-1,0,NA,NA,"Cadillac","STS",2018,"F","","",TRUE,1,FALSE,45,"management","married","secondary",0,0,1,1,45,"management","married","secondary",0,0,1,1,"cellular",28,"jan",1,-1,0,NA,"17:16:09","17:26:34",NA,0.363333333333333,0.636666666666667
"493",4274,"HH92c73cddd8","cellular",11,"may",2,361,5,"failure",NA,"","Cougar",1996,"F","","Malaysian",TRUE,4,FALSE,53,"blue-collar","married","primary",0,238,1,0,53,"blue-collar","married","primary",0,238,1,0,"cellular",11,"may",2,361,5,"failure","12:20:21","12:24:19",NA,0.72,0.28
"494",4757,"HHde2129efad","cellular",5,"feb",8,-1,0,NA,NA,"Honda","CR-V",2013,"M","","Osage",TRUE,1,TRUE,34,"management","single","tertiary",0,1228,0,0,34,"management","single","tertiary",0,1228,0,0,"cellular",5,"feb",8,-1,0,NA,"13:28:46","13:33:09",NA,0.4,0.6
"495",4093,"HHcb278db96b","cellular",18,"nov",2,-1,0,NA,NA,"Lincoln","Blackwood",2012,"F","","",FALSE,2,TRUE,58,"management","divorced","tertiary",0,5037,1,0,58,"management","divorced","tertiary",0,5037,1,0,"cellular",18,"nov",2,-1,0,NA,"11:39:15","12:03:12",NA,0.29,0.71
"496",4779,"HHeea0fb8765","cellular",14,"jul",2,-1,0,NA,NA,"Mercedes-Benz","SL-Class",2013,"F","","Creek",TRUE,4,FALSE,31,"services","married","secondary",0,393,0,0,31,"services","married","secondary",0,393,0,0,"cellular",14,"jul",2,-1,0,NA,"11:00:30","11:05:58",NA,0.51,0.49
"497",4711,"HH1f5158a3d8","cellular",22,"jul",2,-1,0,NA,NA,"Land Rover","Freelander",2019,"F","","",FALSE,1,FALSE,35,"services","divorced","secondary",0,543,1,0,35,"services","divorced","secondary",0,543,1,0,"cellular",22,"jul",2,-1,0,NA,"09:30:19","09:40:43",NA,0.303333333333333,0.696666666666667
"498",4850,"HH071286965f","cellular",22,"jul",1,-1,0,NA,NA,"Pontiac","Grand Am",2005,"F","$68.16 ","",FALSE,1,TRUE,47,"management","married","tertiary",0,109,1,0,47,"management","married","tertiary",0,109,1,0,"cellular",22,"jul",1,-1,0,NA,"12:29:07","12:33:35",NA,0.816666666666667,0.183333333333333
"499",4558,"HH9086282a11","cellular",22,"aug",4,-1,0,NA,NA,"Mitsubishi","Expo LRV",2006,"M","","",FALSE,1,TRUE,32,"management","married","tertiary",0,4,0,0,32,"management","married","tertiary",0,4,0,0,"cellular",22,"aug",4,-1,0,NA,"13:47:02","13:50:17",NA,0.843333333333333,0.156666666666667
"500",4408,"HH69d287d315","cellular",9,"sep",3,-1,0,NA,NA,"Chevrolet","Suburban 2500",2016,"M","","",FALSE,4,TRUE,35,"management","married","tertiary",0,2161,0,0,35,"management","married","tertiary",0,2161,0,0,"cellular",9,"sep",3,-1,0,NA,"14:13:33","14:23:02",NA,0.356666666666667,0.643333333333333
"501",4214,"HHbb92bcfc53",NA,19,"jun",1,-1,0,NA,NA,"Ford","E-Series",2019,"M","","Peruvian",FALSE,4,FALSE,27,"blue-collar","married","secondary",0,61,1,0,27,"blue-collar","married","secondary",0,61,1,0,NA,19,"jun",1,-1,0,NA,"09:07:57","09:24:49",NA,0.486666666666667,0.513333333333333
"502",4029,"HHfbb5d4d146","cellular",31,"jul",2,-1,0,NA,NA,"Ford","Mustang",2010,"F","","",FALSE,1,TRUE,40,"blue-collar","married","secondary",0,4853,0,0,40,"blue-collar","married","secondary",0,4853,0,0,"cellular",31,"jul",2,-1,0,NA,"13:53:11","13:57:05",NA,0.723333333333333,0.276666666666667
"503",5000,"HH4d14880882","cellular",25,"may",2,-1,0,NA,NA,"Mazda","MPV",2011,"F","","",TRUE,1,FALSE,28,"management","single","tertiary",0,957,0,0,28,"management","single","tertiary",0,957,0,0,"cellular",25,"may",2,-1,0,NA,"12:15:19","12:30:34",NA,0.13,0.87
"504",4210,"HH38cf188250","cellular",6,"aug",2,-1,0,NA,NA,"Hyundai","HED-5",2019,"M","$858.88 ","",FALSE,4,TRUE,45,"admin.","married","secondary",0,925,0,0,45,"admin.","married","secondary",0,925,0,0,"cellular",6,"aug",2,-1,0,NA,"10:30:31","10:37:17",NA,0.65,0.35
"505",4028,"HH103148e4b5","cellular",20,"nov",1,-1,0,NA,NA,"Volvo","XC70",2015,"F","","",TRUE,1,TRUE,59,"technician","divorced","secondary",0,2396,0,0,59,"technician","divorced","secondary",0,2396,0,0,"cellular",20,"nov",1,-1,0,NA,"09:35:04","09:43:12",NA,0.24,0.76
"506",4137,"HH580d21659e","cellular",6,"oct",2,-1,0,NA,NA,"Eagle","Vision",2003,"M","","",FALSE,5,FALSE,26,"unemployed","single","tertiary",0,3466,0,0,26,"unemployed","single","tertiary",0,3466,0,0,"cellular",6,"oct",2,-1,0,NA,"14:55:39","15:00:14",NA,0.236666666666667,0.763333333333333
"507",4498,"HHa7235a3f10","cellular",2,"aug",3,277,1,"success",NA,"Mitsubishi","Mirage",2010,"F","$771.06 ","Yaqui",FALSE,5,FALSE,55,"technician","married",NA,0,240,1,0,55,"technician","married",NA,0,240,1,0,"cellular",2,"aug",3,277,1,"success","17:31:56","17:33:44",NA,0.556666666666667,0.443333333333333
"508",4463,"HH2ac215edf9","cellular",21,"jul",2,-1,0,NA,NA,"BMW","X5",2019,"M","","",TRUE,4,TRUE,37,"admin.","single","secondary",0,862,0,0,37,"admin.","single","secondary",0,862,0,0,"cellular",21,"jul",2,-1,0,NA,"09:11:01","09:13:33",NA,0.51,0.49
"509",4874,"HH169ef4310b","cellular",2,"jun",1,-1,0,NA,NA,"Mazda","B-Series",2015,"F","","",FALSE,4,FALSE,59,"unemployed","divorced","secondary",0,2026,0,0,59,"unemployed","divorced","secondary",0,2026,0,0,"cellular",2,"jun",1,-1,0,NA,"14:50:22","14:56:57",NA,0.47,0.53
"510",4215,"HH51c3866d91","cellular",20,"nov",3,-1,0,NA,NA,"GMC","Savana",2019,"F","","",FALSE,3,FALSE,40,"entrepreneur","married","secondary",0,1349,0,0,40,"entrepreneur","married","secondary",0,1349,0,0,"cellular",20,"nov",3,-1,0,NA,"17:48:41","17:50:03",NA,0.836666666666667,0.163333333333333
"511",4322,"HH47adbdd79e","cellular",20,"apr",4,-1,0,NA,NA,"Land Rover","Defender",2003,"M","","Paiute",FALSE,2,TRUE,43,"services","divorced","secondary",0,-287,1,0,43,"services","divorced","secondary",0,-287,1,0,"cellular",20,"apr",4,-1,0,NA,"11:52:56","12:02:36",NA,0.47,0.53
"512",4661,"HHf39035a869","cellular",21,"jul",4,-1,0,NA,NA,"Mercedes-Benz","300D",2003,"M","$832.47 ","",TRUE,5,TRUE,30,"management","married","tertiary",0,1185,1,0,30,"management","married","tertiary",0,1185,1,0,"cellular",21,"jul",4,-1,0,NA,"15:42:22","15:57:03",NA,0.583333333333333,0.416666666666667
"513",4315,"HH653d614061","cellular",18,"may",1,-1,0,NA,NA,"Chevrolet","Corsica",2004,"M","","",TRUE,1,FALSE,32,"services","single","secondary",1,687,1,0,32,"services","single","secondary",1,687,1,0,"cellular",18,"may",1,-1,0,NA,"10:59:17","11:01:51",NA,0.336666666666667,0.663333333333333
"514",4520,"HHe6e26bf9ae","cellular",23,"jul",1,-1,0,NA,NA,"GMC","Canyon",2019,"F","","Chippewa",TRUE,2,TRUE,38,"technician","single","tertiary",0,23,0,0,38,"technician","single","tertiary",0,23,0,0,"cellular",23,"jul",1,-1,0,NA,"10:09:21","10:12:35",NA,0.713333333333333,0.286666666666667
"515",4591,"HHcb52b5ba47",NA,3,"jun",5,-1,0,NA,NA,"Mercury","Grand Marquis",1995,"M","","",TRUE,3,FALSE,53,"entrepreneur","divorced",NA,0,4736,1,0,53,"entrepreneur","divorced",NA,0,4736,1,0,NA,3,"jun",5,-1,0,NA,"16:16:29","16:27:45",NA,0.57,0.43
"516",4781,"HHded6d0db18","telephone",6,"may",2,-1,0,NA,NA,"","CR-V",2010,"M","","Filipino",TRUE,5,TRUE,35,"blue-collar","married","primary",0,2953,1,0,35,"blue-collar","married","primary",0,2953,1,0,"telephone",6,"may",2,-1,0,NA,"14:52:33","14:54:10",NA,0.81,0.19
"517",4677,"HHa3aa29b7f2","cellular",26,"oct",1,120,3,"success",NA,"Mercury","Mountaineer",2017,"M","","",TRUE,1,FALSE,26,"management","single","tertiary",0,222,0,0,26,"management","single","tertiary",0,222,0,0,"cellular",26,"oct",1,120,3,"success","09:57:02","10:02:20",NA,0.0866666666666667,0.913333333333333
"518",4527,"HH0fff8ad7ab","cellular",6,"aug",2,-1,0,NA,NA,"BMW","7 Series",2004,"F","","",TRUE,3,TRUE,46,"admin.","married","secondary",0,660,0,0,46,"admin.","married","secondary",0,660,0,0,"cellular",6,"aug",2,-1,0,NA,"15:03:03","15:15:23",NA,0.41,0.59
"519",4030,"HHa1cc03a9a0","cellular",4,"aug",2,-1,0,NA,NA,"Mercedes-Benz","400SEL",2003,"F","","",TRUE,2,TRUE,46,"admin.","married","secondary",0,547,0,1,46,"admin.","married","secondary",0,547,0,1,"cellular",4,"aug",2,-1,0,NA,"09:26:40","09:28:34",NA,0.826666666666667,0.173333333333333
"520",4700,"HHe59b63e9bb","cellular",6,"jul",4,-1,0,NA,NA,"Pontiac","Torrent",2016,"F","","",FALSE,1,TRUE,23,"services","single","secondary",0,870,0,0,23,"services","single","secondary",0,870,0,0,"cellular",6,"jul",4,-1,0,NA,"13:58:55","14:04:11",NA,0.62,0.38
"521",4117,"HH1c23002673","cellular",14,"jul",3,-1,0,NA,NA,"Mitsubishi","Mirage",2000,"F","","",FALSE,4,TRUE,30,"blue-collar","single","secondary",0,332,0,0,30,"blue-collar","single","secondary",0,332,0,0,"cellular",14,"jul",3,-1,0,NA,"11:25:44","11:33:29",NA,0.403333333333333,0.596666666666667
"522",4548,"HH72b4c9c238",NA,20,"jun",3,-1,0,NA,NA,"Toyota","Camry",2010,"F","","",FALSE,4,TRUE,50,"management","married","tertiary",0,536,0,0,50,"management","married","tertiary",0,536,0,0,NA,20,"jun",3,-1,0,NA,"13:27:49","13:29:04",NA,0.973333333333333,0.0266666666666667
"523",4681,"HH3a7adc0e4d","cellular",13,"may",2,301,1,"failure",NA,"Mercedes-Benz","C-Class",2012,"F","","Alaskan Athabascan",FALSE,3,FALSE,36,"blue-collar","married","primary",0,319,1,0,36,"blue-collar","married","primary",0,319,1,0,"cellular",13,"may",2,301,1,"failure","12:22:45","12:35:39",NA,0.506666666666667,0.493333333333333
"524",4726,"HH7953965c3e",NA,17,"jun",1,-1,0,NA,NA,"Volkswagen","Jetta",2010,"F","","",FALSE,4,TRUE,59,"housemaid","divorced","secondary",0,0,0,0,59,"housemaid","divorced","secondary",0,0,0,0,NA,17,"jun",1,-1,0,NA,"15:53:56","15:55:34",NA,0.93,0.07
"525",4384,"HH950026cdb2",NA,26,"may",1,-1,0,NA,NA,"Saab","900",1998,"F","","",FALSE,3,TRUE,53,"management","married","secondary",0,1925,1,0,53,"management","married","secondary",0,1925,1,0,NA,26,"may",1,-1,0,NA,"16:14:33","16:17:06",NA,0.96,0.04
"526",4061,"HH5938b7aac3","cellular",12,"feb",1,183,1,"success",NA,"Chevrolet","Colorado",2016,"F","","",FALSE,4,TRUE,34,"management","single","tertiary",0,13014,0,0,34,"management","single","tertiary",0,13014,0,0,"cellular",12,"feb",1,183,1,"success","15:42:39","15:53:16",NA,0.3,0.7
"527",4604,"HH128d67409f",NA,16,"may",1,-1,0,NA,NA,"Toyota","MR2",2012,"M","","",FALSE,1,FALSE,53,"admin.","married","primary",0,228,1,0,53,"admin.","married","primary",0,228,1,0,NA,16,"may",1,-1,0,NA,"10:26:37","10:28:14",NA,0.906666666666667,0.0933333333333333
"528",4223,"HH79f990f6bc","cellular",18,"aug",2,-1,0,NA,NA,"Lexus","LX",2019,"M","$798.40 ","",TRUE,4,FALSE,58,"retired","married","primary",0,1241,0,0,58,"retired","married","primary",0,1241,0,0,"cellular",18,"aug",2,-1,0,NA,"17:55:46","17:59:00",NA,0.66,0.34
"529",4353,"HH87d826c866","cellular",18,"nov",1,-1,0,NA,NA,"","Eldorado",2012,"M","","",FALSE,3,TRUE,53,"management","married","tertiary",0,8563,1,0,53,"management","married","tertiary",0,8563,1,0,"cellular",18,"nov",1,-1,0,NA,"11:23:45","11:24:54",NA,0.936666666666667,0.0633333333333333
"530",4414,"HHf0dea50f40","cellular",15,"jul",1,181,4,"success",NA,"Mitsubishi","Endeavor",2017,"F","","",TRUE,5,TRUE,60,"retired","divorced","tertiary",0,979,1,0,60,"retired","divorced","tertiary",0,979,1,0,"cellular",15,"jul",1,181,4,"success","09:15:21","09:21:07",NA,0.116666666666667,0.883333333333333
"531",4283,"HH138070ca75","cellular",15,"feb",1,91,1,"success",NA,"Subaru","Impreza",2008,"F","","",FALSE,2,TRUE,23,"student","single","secondary",0,1234,0,0,23,"student","single","secondary",0,1234,0,0,"cellular",15,"feb",1,91,1,"success","17:46:55","17:53:14",NA,0.0633333333333333,0.936666666666667
"532",4218,"HHe383884fdf",NA,26,"may",2,-1,0,NA,NA,"Eagle","Talon",2003,"M","","Filipino",FALSE,5,TRUE,24,"technician","single","secondary",0,-256,1,0,24,"technician","single","secondary",0,-256,1,0,NA,26,"may",2,-1,0,NA,"12:37:22","12:39:12",NA,0.903333333333333,0.0966666666666667
"533",4041,"HHda374e4611",NA,27,"may",3,-1,0,NA,NA,"Pontiac","",2012,"M","","",TRUE,3,TRUE,49,"technician","divorced","secondary",0,-1547,1,1,49,"technician","divorced","secondary",0,-1547,1,1,NA,27,"may",3,-1,0,NA,"17:24:53","17:33:05",NA,0.716666666666667,0.283333333333333
"534",4018,"HH16cade64a9","cellular",12,"aug",5,-1,0,NA,NA,"Kia","Sedona",2013,"M","","",TRUE,1,TRUE,60,"retired","married","secondary",0,781,1,1,60,"retired","married","secondary",0,781,1,1,"cellular",12,"aug",5,-1,0,NA,"13:43:20","13:45:28",NA,0.71,0.29
"535",4960,"HH910b8a38d9","cellular",18,"aug",2,-1,0,NA,NA,"Honda","Odyssey",2019,"F","","",TRUE,2,TRUE,24,"technician","married","secondary",0,556,1,0,24,"technician","married","secondary",0,556,1,0,"cellular",18,"aug",2,-1,0,NA,"10:38:36","10:46:16",NA,0.493333333333333,0.506666666666667
"536",4762,"HH83ecb3bda8",NA,23,"may",5,-1,0,NA,NA,"GMC","Sonoma Club Coupe",2008,"M","","",TRUE,5,FALSE,33,"management","married","secondary",0,3132,1,0,33,"management","married","secondary",0,3132,1,0,NA,23,"may",5,-1,0,NA,"16:50:00","16:55:50",NA,0.593333333333333,0.406666666666667
"537",4861,"HH9500abc894","cellular",4,"feb",1,-1,0,NA,NA,"Nissan","Pathfinder",2015,"M","","",TRUE,5,TRUE,29,"services","single","secondary",0,887,0,0,29,"services","single","secondary",0,887,0,0,"cellular",4,"feb",1,-1,0,NA,"15:05:58","15:11:41",NA,0.373333333333333,0.626666666666667
"538",4530,"HH71c4c2a94b","cellular",6,"may",1,359,3,"failure",NA,"Ford","Expedition",2014,"F","","",TRUE,4,TRUE,33,"admin.","divorced","secondary",1,-18,1,0,33,"admin.","divorced","secondary",1,-18,1,0,"cellular",6,"may",1,359,3,"failure","16:10:23","16:14:27",NA,0.67,0.33
"539",4746,"HH3bd6622469","cellular",30,"apr",1,84,7,"success",NA,"Dodge","Daytona",2003,"F","","",FALSE,2,TRUE,25,"student","single","secondary",0,2354,0,0,25,"student","single","secondary",0,2354,0,0,"cellular",30,"apr",1,84,7,"success","14:17:02","14:19:31",NA,0.35,0.65
"540",4186,"HHc653ddabf6",NA,6,"may",2,-1,0,NA,NA,"Suzuki","Daewoo Lacetti",2016,"F","","",FALSE,1,TRUE,44,"blue-collar","married","secondary",0,-99,1,0,44,"blue-collar","married","secondary",0,-99,1,0,NA,6,"may",2,-1,0,NA,"10:56:21","10:58:12",NA,0.993333333333333,0.00666666666666667
